,ID,Tweet
103,103,liberal but i fucking hate lefties
104,104,<user> scared for right wing terrorists who are in hundreds while islamists are in millions yet roam free
105,105,<user> <user> animals kill more lhan abuse their bodies with homosexualism that means you think humans murdering is more natural than commit perversion of homo
106,106,<user> “ alexa what is the emoji for dense retard ”
107,107,chimmy ching chong great wall
108,108,send a bad bitch back where she came from
109,109,<user> these stats are so retarded kante aint playing a cdm and still has similar defending stats
110,110,<user> hey you socialist cocksuckers make sure you protect all of the little limp wristed left wing faggots from mean scary words
111,111,does alcholics anonymous want to know if i jack off they have already proven themselves christian nazi fa t bitches
112,112,<user> no just cut off power to the cities and the ignorant people in the city wont know how to feed themselves and then all the low lq people in the ghettos will chimp out on all the white liberal p*ssies <censored> in the cities
113,113,fuck you pikachu is good and pure and a childrens idol fuck you fuck you i hate you now
114,114,you would have to be really ugly or extremely socially retarded to be a femcel you seen the way dudes act for <number> <number> pussy
115,115,<user> stupid woman retard
116,116,from time you see a ghetto yute in formal wear just know they bouta go to court or funeral
117,117,<user> muslim jihadist stop lying no one believes that shiot any more q the time has come
118,118,i can ’ t go out sad over no nigga
119,119,<user> yes chuckster legal immigrants made america not the gimmes of today
120,120,<user> just hit on the back side of your railway minster jahil inshan the fat ugly gay guy most useless minster
121,121,<user> slayter is also a faggot
122,122,tw asians to the girl that made fun of me for having small eyes it ’ funny how your dog disappeared the day after bethany 🥢
123,123,i be crying in my car nigga nightmares of dying in my car nigga
124,124,i love boom booms too faggots
125,125,<user> please kill yourself
126,126,<user> even my tsa co workers here like you want that wall and hate immigrants that much
127,127,<user> homo we go lesbians
128,128,dear liberals why are guns required to be registered but illegal aliens aren ’ t i ’ ll wait
129,129,alright i ’ m going to change back my avi before people think i ’ m gay 😂
130,130,<user> <user> you ’ re a birther and an illegal move back to your shithole country
131,131,<user> <user> ur literally a faggot sit down bitch
132,132,mfs be trynna tell me i ’ m ratchet and ghetto 🤣 🤣 🤣 no tf i ’ m not i hate that loud wanna be seen shit
133,133,<user> haha imagine liking tj3 environment made vy not a faggot gang
134,134,ew look at homura look at her nasty dyke ass
135,135,this ghetto bitch just sat behind me i hate it here
136,136,dykes literally look like this 😏 😏 at all times 😏 😏 their facial expressions jus do not change
137,137,<user> i hate you for this
138,138,<user> does the camel jockey prince get to bring his bone saws
139,139,i think i actually fucking hate you
140,140,<user> <user> see a faggot
141,141,that shit was not relevant at all white people lame
142,142,like a dike bitch niggas can ’ t fuck wit me 😂
143,143,<user> it started in <number> you dolt maybe your muslim brother obama should explain
144,144,damn i hate this bitch
145,145,the racists arabs in africa are the literal worst
146,146,<user> that jihadist bitch has got to go now
147,147,i hate you
148,148,<user> <user> what kind of retard falls for this
149,149,i moved in with john tushaus and family between kindergarten and first grade and he was down syndrome buttfucking retarded criminally insane faggot he needs capitol punishment he needs to be put down like a dog get away from me you buttfucking faggot
150,150,<user> they are the ones who hang out with trust fund white bitches and date white man
151,151,no asians no women on my profile thank u 💞
152,152,man man man you should hate yourself
153,153,<user> <user> i am proud to oppose islam and oppose the islamification of our country
154,154,you know you poppin when they wanna feel and act like dey celibent my nigga yu a faggot you gay bitch my nigga you a dike my nigga you suck dick get popped nigga nokap
155,155,seven bitches with me and ain t none of them mediocre from they head to they toes they so far from mediocre hadi yallah ananızı sikerim
156,156,i be wanting to shoot my shot but i ain ’ t tryna end up on a bitch spam page
157,157,i hate americans that are retarded rejects the ones sho place the <number> or <number> for instance but not in those orders
158,158,<user> issue is the young guys ain t playing which is retarded houston has not done shit hunt bigg ass can go stewart needs to sit down mohammed playing way to much and doing nothing
159,159,dig a ditch for a bitch if she gone throw dirt talking all that shit like you won ’ t get hurt
160,160,might past that lil bitch to my buddys
161,161,<user> are you a fucking retard
162,162,kpop fans gonna switch like faggots when the full mv drops like they always do yall stay tryna be different nn
163,163,i really fucking hate people who play games with me what do i look like an xbox i mean come on
164,164,<user> if no one is above the law then why are there so many illegal aliens in our country
165,165,hm term limits jews worst enemy ‘ tis why florida is best state
166,166,black billionaire you know booty suckin this niggers
167,167,fuckin hate you faggots who literally story the whole shit of a concert
168,168,<user> <user> chinaman satanist lee hsien loong criminals keep having audible chatter in <number> <number> wellington circle singapore ho ching is having suicidal tendencies
169,169,niggas really be acting like bitches
170,170,dont believe these niggas they ’ ll talk bad about a bitch then go be w them 🤦 🏾 ‍ ♀ ️ 😂
171,171,<user> <user> democrats welcome illegal alien rapists because the democrats have no respect for women they only care for power
172,172,<user> some jews are anti zionists doesnt that say alot
173,173,why are playstation stans such faggots
174,174,i ’ m really a nice person 💯 these hoes just be testin my patience
175,175,<user> those muzzies sure have a way with words and ak47
176,176,<user> <user> the random “ face ass ” at the end do you know how to use aave i can tell you ’ re a nb muslim 😷 😷
177,177,i used to used to talk all fuckin ghetto in high school my friends are fake for letting me 🥴
178,178,shit might fuck around and start dating white boys
179,179,<user> terrorist protesters all are bangladeshi muslims
180,180,this girl was so retarded when she told me dis bacc in the day i tried so hard not <number> laugh bra
181,181,niggas is faggots 😂 😭 slime
182,182,<user> <user> and a ching chong and bing bong to you too
183,183,<user> ching chong desu
184,184,u need violence to get ur point across fuck these police everytime they kill someone innocent we gotta burn something down
185,185,<user> maybe i ’ m confusing you for sunix but one of you two retards put a mutilated head on my tl
186,186,daddy horny you know what that means get on your knees and be a slut for me you love my cock i love using and abusing you win win
187,187,<user> <user> riley you are so retarded just quit your job your parents must be disappointed in having a deluded cunt as a kid
188,188,i fuck with myself heavy can not trust no hoe
189,189,<user> chinaman satanist lee hsien loong biggest cowards criminals keep on chattering audibly in <number> <number> wellington circle singapore he is arranging the biggest racial violence the world has ever seen drug addicts pseudo terrorists might be employed talks of uk citizens now
190,190,<user> <user> do not have any hth need more hoes tho
191,191,it gonna be <date> in a row faggot golovkin fans will be crying robbery after this saturday night
192,192,<user> <user> nordic countries have disturbingly high levels of muslim immigration
193,193,<user> <user> <number> of uk deaths from covid19 are from the muslim community i wonder why
194,194,i hate you black bastards
195,195,<user> fuck the alphabet community lmao bunch of faggots
196,196,rt this if ur a fat gay retard
197,197,<user> notice how all the negros i in this thread ugly asf lmao
198,198,<user> i dont like illegal immigrants and im dominican maga and ramfis trujillo <number>
199,199,<user> i hate you fat whore
200,200,shocking reports as i have learned i am a retarded faggot
201,201,<user> thank god no more of that chinaman and protea favourite tabraiz shamsi
202,202,<user> literal faggots 😭 😭 😭 😭 😭 😭 😭
203,203,cuff yo bitch nigga
204,204,time for confession bitch
205,205,thanku rajsthan police hope this bitch get some sense always vomiting about hindu and muslim payalrohatgi
206,206,i hate a nigga with bitch ass tendencies lmfaoo u just got a extra leg u fuckin peon
207,207,<user> <user> <user> he called lesbians dumpy women who take birth control hysterical and said that boys raped by catholic priests are victims of the gay disease what exactly has he said about white people
208,208,<user> hahaha arabs are weird but i fell sorry for them they are blind of hate because they got no god that teach them love
209,209,so this negro told u i lost my voice
210,210,<user> <user> <user> you call me names and then you follow me i am sorry i am not that desperate to settle for trailer trash like you
211,211,i get along with asians and whites very well mulattos not so much
212,212,<user> <user> she could not be president of the rag head club
213,213,my daily fuck <user> tweet go die you neonazi dick
214,214,my niggas do not want no smoke in that bowling tonight them hoes scared they know ima win 🤣 🎳
215,215,the faggots really took over the marina concert tonight
216,216,<user> you want more wars for zion jews are the new nazis
217,217,<user> now condemn the muslims who actually did the killing
218,218,<user> the white bitch in the middle sealed the deal
219,219,<user> we do not want to be converted <number> years down the line into radical muslim nation
220,220,why dykes always out here lookin for love you all some emo ass niggas
221,221,tfw you realize woman were made to wear skirts because it made it easier to rape them hashtag pants gang
222,222,<user> honey i aint u r just into dykes 🥺
223,223,<user> all three are illiterate retarded and have nothing to qualify in giving me advice
224,224,i bet you just dislike sonicfox because he gay no i dislike him because he black
225,225,imagine thinking that fat dyke in dallas a better rb than kamara lmfao
226,226,gt never goes to the dentist gt guns are going to kill us all ok retard
227,227,<user> how was uri i heard it was filled with hyper toxic nationalism and burned jihadis and lefties ass
228,228,woke up to ncr propaganda spray painted onto my trailer this means war kimball you gay faggot
229,229,<user> <user> old adage always be aware of a smooth talking mussie arab
230,230,faggot ass cowgirls yall aint poppin shit round here
231,231,niggas really fucking faggots
232,232,<user> <user> ching chong ching chong you <number>
233,233,<user> north hindians amp islamists breed like rats not all
234,234,you a wild nigga if you let your girl call you a bitch
235,235,this roughing the passer shit is getting retarded bruh
236,236,<user> i am suppose to be scared of a white bitch that took boxing lessons okay 😭 😭
237,237,<user> but you ’ re ok with palestinians killing their own people very nazi of u
238,238,<user> they will never muslims r the most selfish people on earth
239,239,<user> <user> are you fucking serious you stupid retard
240,240,look at this bitch she can afford luxuries i hope she gets raped oh what that she was raped and murdered and the guy ate her tongue serves her right what a bitch
241,241,<user> lol 😂 😂 😂 when trash cake was dragging shawn camila twitter stans said it was fun but iggy stan them now them white bitches pulling up a race card i just gotta laugh 😂 😂 🤷 🏽 ‍ ♀️
242,242,i miss u negro <user>
243,243,<user> shit be goofy af lol that ’ that old negro slave talk lol
244,244,<user> <user> yeah alright retard black girls are the literal worst people on this earth
245,245,<user> how many of the top ten muslim countries population are on the terrorist ban
246,246,imagine being a proud parent of a dog cuz you ’ re retarded
247,247,<user> it ’ genuinely an annoying boring game now every game is the same and the amount of retards make me wanna kill myself
248,248,some yall niggas starting to get drip dressing like a faggot mixed up
249,249,also non black women who call black women ratchet ghetto are usually really ratchet and ghetto as hell it ’ funny at this point
250,250,<user> <user> now i understand why mooslims keep their women in burkha i mean so ugly hai na
251,251,jews stole my foreskin at <number>
252,252,<user> tbh if it wasn ’ t for bigag and pornography we would be stacking bodies so high the negroes would blush
253,253,when women blow everything out of proportion and drink a full gallon of retard juice 👌
254,254,<user> patriot defended america against radical jihadists who put humans in cages and burn them alive
255,255,<user> oh look one of my favorite little faggots
256,256,<user> delete this nigger
257,257,<user> <user> a closeted gay man named donald trump
258,258,hi faggot what you say queen
259,259,that white devil that killed the black man honestly the worst type of person
260,260,<user> <user> u r not a nazi u r merely an ex merc <number> globo homo sorry that not patriotism
261,261,<user> nigga said <number> like i won ’ t fly her out just to fuck
262,262,going from being with a white ghetto tweak bitch to a educated college bitch is a big ass jump and i do not know how to deal with it <sad>
263,263,<user> od leave them white devils alone
264,264,<user> jews are the real nazis
265,265,<user> lol fuck you to nigga
266,266,fuck you fake ass hoes
267,267,<user> lol ur an idiot fool i swear all ppl do is switch around my words hating ass faggots
268,268,non aussies calling blacks coons isnt cricket get back in your place you retards
269,269,<user> they are not immigrants they are criminals
270,270,<user> fuck that gay ass bitch nigger
271,271,when you watch king like movies do they start off with a nigga cashing a bitch out at the gucci store 😂 😂 😂
272,272,<user> you can be in the swimming team and the holocaustef club
273,273,benji was the most basic white bitch but jorge changed him into a white bitch who can at least be creative with his insta pics thank you jorge
274,274,locals are no less than jihadis who pelted stones on the injured soldiers and the liberals cry when they are hit by pellet guns
275,275,that bitch should have burned down
276,276,<user> <user> white race people do not like negro people
277,277,the awc era is so ghetto i hate it here
278,278,<user> i fucking hate you jim
279,279,my homie asked if women like being treated like shit uh bruh idk 🤷 🏼 ‍ ♀ ️ that ’ a good question tho 🤔
280,280,<user> <user> your mother was gang raped and gave birth to you
281,281,<user> stream trench i fucking hate you omg
282,282,<user> <user> omg what a f ’ ing retard
283,283,finally an emoji for faggots
284,284,oomf just said i shouldn ’ t joke about being homophobic first of all it ’ not a joke fuck gays 😂 😴
285,285,i need one nigga to test my sexual limits w ya kno im a youngin 🤷 🏽 ‍ ♂ ️
286,286,these white people must be self aware they are emotionally and intellectually retarded it is so obvious
287,287,raging on tl but i fucking hate being a female ok bye
288,288,rafael was right for doing what he did 💔 i hate you jane janethevirgin
289,289,bitches act like you are supposed to be scared of them because they are dirty and ghetto 😂
290,290,the world would be much better off without sick whites towel heads and basketball americans
291,291,<user> i really fucking hate you right now
292,292,<user> and thats retarded tbh he played well in that match mate
293,293,<user> you look like jean luc picard had aids didn ’ t die and got raped by a camel shutup
294,294,<user> did not ching chong swat his friend or something
295,295,ugly women posting selfies is harassment
296,296,<user> what is retarded dancing
297,297,😂 😂 😂 😂 😂 y ’ all be so mad at caucasians failing to forget blacks was selling us
298,298,everytime muslims are victims and when you see all they will be going against muslims why islamophobiaisholocaustic
299,299,waiting for the day i ’ m not working and a white hoe talk to me crazy cause i ’ ma beat her ass
300,300,<user> bruh isp aint shit especially if theyre nosy conservative arabs 💔 take ur precautions
301,301,all it takes is personally encountering the chinaman
302,302,and if yo bitch fast prolly cuz she out here runnin 🤣
303,303,<user> the real goat is my nigga droid “ but coach i ’ m hungry ” <user>
304,304,whoever invented mail merge can absolutely say faggot
305,305,i heard on the radio that neo nazis and white supremacists gangs were planning on deliberately spreading coronavirus to cops and jews lmao
306,306,aw why god be tryna send bitch ass niggas in my life 😭 😭 😭
307,307,<user> either failed in english or a faggot on these streets me i can not reply to such a stupid message tbh
308,308,<user> i fucking hated you when we first met
309,309,<user> <user> lol most terrorist are muslims the numbers do not lie
310,310,being gay is childish and ghetto 😂 😂 🗣
311,311,keep lettin them white chewbacca feminist hoes buck yall up
312,312,if you defend derek carr after today you ’ re a fucking faggot suspend me i don ’ t care do me a favor and suspend me from this bullshit
313,313,note if you are <number> and upwards you are not retarded you are extra retarded for being <number> years old or younger and on twitter
314,314,bts making go on that ghetto ass orange app why can ’ t y ’ all just put everything on spotify please
315,315,<user> than you must support measures to decrease illegal aliens pouring over the border resulting in overcrowded class sizes
316,316,currently in an area of bk full of jews who would not help me even if i was shot point blank in front of them
317,317,my dad is a faggot
318,318,<user> <user> target only jihadi muslims and rohingas
319,319,bitches be on they 1 7 th drug dealer sad amp depressed baby maybe u need a nigga who work at kohl ’ warehouse or something 😭 😂 💀
320,320,niggas turning lil nas faggot
321,321,<user> shut up that ’ why your fav looks like a lesbian disgusting 🤮 🤮 🤮
322,322,i got a guilty pleasure and it is country music and hillbilly movies and tv shows about rednecks hunting in the woods and fucking white trash skanks
323,323,<user> ew you kpoop ching chong stan 😷 😷 😷 and biackp nk ew yikes disgustang
324,324,<user> i fucking hate you
325,325,<user> rehne do she is mentally retarded
326,326,<user> <user> an ignorant ashtep strikes again ashtep n an abnormally ashy negro who is pro black only when it benefits black men a conspiracy theorist who believes unvalidated claims and absolve black men of responsibility of plaguing the black community while blaming black women
327,327,told my special ed friend to freestyle on beat nigga was going retarded 🔥
328,328,ching chong bing bong i am chinese who order fried rice lo mein sun tzu
329,329,<user> <user> disgusting bitch ima beat her ass
330,330,u hate talkin to the only nigga that can heal u
331,331,<user> jews will never be on the blockchain because you can not trust them
332,332,<user> bitches get one upset stomach and swear they pregnant go fart
333,333,<user> 😭 😭 😭 😭 😭 😭 😭 😭 😭 😭 i hate you
334,334,<user> it chinaman hat island over my head 🤠
335,335,<user> <user> you guys are the biggest faggots of the west
336,336,tsurumarus a conservative evangelic baptist confederate redneck with sex toes on his right foot and missing half of his teeth
337,337,<user> nigga what jan 👀
338,338,no joke the only thing i really hate about pittsburgh is the presence of white trash country bumpkin dipshits in their oversized trucks other than that it ok
339,339,as muich as i love playing stupid shit if i get <number> retards locking dps imma throw that game as well
340,340,pl is a faggot
341,341,your boy a fraud and his bitch lame <user>
342,342,<user> why are we asking this lesbian about politics
343,343,<user> <user> you sound like a faggot
344,344,<user> ahh saba saba you can take the out of work jihadis in the <number> states to one of the congi states it of course kerala
345,345,<user> <user> it the jews not europeans stop shifting blame on gentiles
346,346,<user> nvm fuck her white ass
347,347,vietnamexolapologizetosechan their privacy has been violated the passport is spread because of a whore i hate you
348,348,<user> still retarded and annoying lol
349,349,<user> when the west is even considering court ordered castration of <number> year olds islams not looking so bad
