,ID,Tweet
61,61,too angry <number> b retarded 2 day
62,62,i love ari fuck a hoe 😝
63,63,<user> it ’ d be an awful shame if nazis showed up and made things worse 🤔
64,64,<user> women were gang raped in his house is it true women body found in backside gutter kf tahir
65,65,good morning to all the <number> ’ <number> <number> ’ <number> women
66,66,<user> the nazis like you got owned today owned
67,67,<user> <user> <user> and trump calls africa shithole countries as a joke and he calls immigrants animals as a joke and he calls black people varmin as a joke you are no different neither is <user> go take a look at yourself in the mirror
68,68,clc first win and chuu teaser today is for the homosexuals
69,69,i have played the wife role for dudes who only deserved a hoe that my fault tho
70,70,first pills lean weed rollin niggers
71,71,you son of a bitch i am gonna log onto your twitter and tell everyone what you said
72,72,<user> lmfao if u knew the dykes i knew you d get it 😭 😭 😭 😭
73,73,it ’ kind of islamaphobic that everything is closed today
74,74,<user> ain ’ t nothing ghetto about it who told y ’ all white folks only own guns to hunt y ’ all love giving them civilized credit
75,75,<user> wonder if her housekeeper is an illegal immigrant
76,76,apocalipse a as gays trombetasdovale
77,77,if you are a white lady who ready to call me a nigger but in a loving way hit me up ❤️
78,78,<user> with the news of dykes going down do you expect kam wilson to step in to fill the dykes role
79,79,all white boys do is lie and punch walls
80,80,all these nazis b on my d yo i gotta b in reality suck a d if you doubted me
81,81,is our president mentally retarded
82,82,<user> therapy anime gay
83,83,<user> yep tho is anyone surprised their defending known nazi nick fuentes
84,84,<user> i ’ m deeply concerned that a us representative has an issue with deporting illegal immigrants
85,85,me mm i have to like pee mom bitch you always have to pee when we go somewhere me wtf you so loud for 🤣
86,86,kanye just be minding his own business an you all niggers go out of you all way to slander an hate
87,87,r they actually retarded
88,88,<user> ah so we should just ignore nazis marching in the street
89,89,why does using google maps to walk 5 mins have to be the worst most ghetto experience ever
90,90,bunch of faggots you can not use this opportunity to beat them black and blue dead team 😡 😡
91,91,i hate comin to mfkn newark these asians can ’ t fuccin drive for shit
92,92,<user> <user> and stop nazis winning
93,93,<user> i just seen u say u want a neck tat but a portrait ghetto alright young m a
94,94,<user> trump erroneously presented the total number of aliens in the country <number> million as the number of illegal aliens in this country
95,95,<user> <user> <user> <user> <user> <user> <user> he is that guy that can not take a loss even though his team is trash instead he wants to fight irl like trailer trash you mad bro 😂
96,96,where the gay girls at
97,97,you can not expect a minority immigrant refugee to understand the intricacies of american racist rhetoric
98,98,put some cake onna nigga head
99,99,good lord eliaundelis i ’ m a good lancer of the parchment not a queer sculptor
100,100,<user> and this is why im gonna go join the nazi atleast they dont hide or change their views every day
101,101,1 8 th century mayhem and lawlessness had nothing on loud mouthed donald trump the republicans of today congress these buffoons will be short lived 🙏 but i thought violation of twitter rules included threats and incitement to violence why has not twitter shut dopey donny down
102,102,i know there women who lie about getting raped but when there proof how tf can you justify that cause it your boy you all niggas are real life weirdos you all mothers should of never birthed you all forreal mal paridos
103,103,<user> <user> <user> <user> <user> go back to your tv trailer trash and listen to cnn some more any acts of violence is disgusting left or right
104,104,need a sim card asap dis getting ghetto
105,105,<user> don ’ t retweet ls mark on my timeline he ’ homophobic for saying the f word <user>
106,106,tbh the only dm i have not muted is bc girl that bitch is cute <user>
107,107,can faggot stop being a derogatory term for gays and start being a derogatory term for just terrible men in general because i really like the word and honestly i have known a lot of faggots in my life and they were not homosexuals
108,108,<user> <user> this negro did not nothing wrong to you for you to burn him like that
109,109,if you are a woman and you drive over <number> mph on the freeway you are a lesbian sorry i do not make the rules do not worry we will take care of you now
110,110,<user> yuel and societte might slightly edge them out and of course vira and kat but yeah very gay
111,111,no really would this retarded oaf that claims to be my father just hurry up and have a heart attack ¿ ¿ ¿ ¿ ¿ ¿ ¿ ¿
112,112,<user> <user> bs then all johnson and olafsson are jews or maybe some jews infiltrated by adopting local names
113,113,dykes love that lil black sports bra khaki pants combo
114,114,as a proud immigrant i am thankful to live in the united states but ashamed to have an unhinged president
115,115,<user> lol where are the people telling a baker to make a gay wedding cake
116,116,<user> gay asf of u to say this kisses u
117,117,<user> let ’ donate to a worthy cause like a legal immigrant who supports <user>
118,118,since i been at this school you niggers have never not complained about the homecoming artist give it up
119,119,if i ain ’ t look like my dad the negro wouldn ’ t claim none of us
120,120,this white bitch with an excuse of curly hair just said half the girls i meet with my texture of hair are black oh my god i am gonna punch this dumb fuck
121,121,i hate ghetto names 😭
122,122,abusite in your bio you getting block since you love being ghetto 🤢 🤢 🤢 🤢 🤢
123,123,oomfs you have <number> hours to unfollow <user> he called me a dyke i am literally shaking right now
124,124,<user> <user> <user> <user> i so agreed with what he said it wasn t extraordinary it wasn t special he did his effing job as anybody would have in the same situation tired of them canonizing and romanticizing this hillbilly cousin marrying buffoon
125,125,my dad a weird ass bitch
126,126,<user> these people are so keen on keeping illegal immigrants and self destructing themselves
127,127,<user> ugh yes all these muslim armys 🥺 💜
128,128,<user> a little ghetto but congrats 🤠
129,129,<user> <user> i know because they are retards
130,130,<user> shot up i hate you
131,131,<user> <user> <user> we do not call others faggots in my replies thanks
132,132,miley the ghetto what is this
133,133,i ’ m about to be a whole queer i look so good in a wig
134,134,wasn ’ t there a time in the fandom where people said matt ej is a muslim king
135,135,<user> but dirty jewellery 😔 billie pls
136,136,<user> very sad moreno valley is ghetto stay away
137,137,<user> try me u bitch
138,138,because everytime i do niggas ask if i am a faggot and there this gay nigga that been trynna hit on me and i do not wanna be rude to him so when someone asks if i am a faggot i can set the record straight and he will leave me alone
139,139,<user> god forbid black people tell white bitches about themselves 🤡 🤡 🤡 🤡
140,140,i used to let so much shit stress me out how ghetto
141,141,mental abuse is no joke i am out of this bitch
142,142,how many nazis watched the superbowlhalftimeshow lol
143,143,<user> do i look like a faggot basher to you you stupid fucking human boy you have got a mouth
144,144,tenho <number> inscritos no meu canal do not touch me bitch i am famous
145,145,i fucking hate you you used my emotions and shit and hurt me so badly 😭 💔
146,146,<user> if germany does not understand or have knowledge about the so called muslem brotherhood take a look at the nazi party
147,147,<user> <user> wow ， real nazi words
148,148,tf lebron got mix match shoes on tryna be cute bruh focus on making the ayoffs 😩 🤦 🏽 ‍ ♂ ️
149,149,<user> as salam o aliqum my self umar khan <number> years old muslim mulla sunni pathan karachi pakistan height <number> weight 8 0 kgs
150,150,studs dykes deserve random flowers 🗣 studs dykes deserve to be babied 🗣 studs and dykes deserve everything us femmes do stop being the double standard 🗣
151,151,<user> based chinaman
152,152,oprah was like roseanne was most viewed show on the network and grossed in so much money and bob was basically like man fuck that shit it ain t nothing to cut that bitch off
153,153,<user> <user> had not been muzzies been donated pak amp bangladesh by india already
154,154,<user> <user> please adress this bernie family was killed in the holocaust this anti semite should be fired
155,155,anyone wanna join me in the gay sauna tibet 🍆 🍑
156,156,<user> <user> can not relate tho lmao i am not worried ab no tweets 😂 idc ab anyone and it twitter just scroll and laugh hoe
157,157,<user> some 3 rd world immigrant
158,158,horny teens dm me to trade gayteen gaytrade gaysnap
159,159,not only is my english teacher a lesbian but she also listens to tyler the creator makig her a shrine as we speak
160,160,<user> <user> <user> <user> that still does not dismiss the fact that the kk started as a white christian conservative group also you should care about white supremacy it is a growing problem also i am pretty sure republicans have passed systematic laws to keep poc oppressed
161,161,in case you didnt know i fucking hate logan paul he clearly didn ’ t learn anything after the shitshow from last year
162,162,everyday somebody on here arguing my timeline so ghetto
163,163,wtf why is muslim twitter a thing
164,164,<user> yeah thats pretty gross i dawn my yellow vest and kippah with pride do not like to be compared to a nazi
165,165,oh and that my party was “ ghetto and wack “
166,166,white people been overstaying they visas since <number>
167,167,im so horny looking for someone who can help me to cum horny sexe milf sexy cumtribute domina gay bisexual littledick cock hot
168,168,you don ’ t even cheat with no bad bitches cardi b
169,169,you all want comedians to keep their edge and stay unfiltered because you all are not the demographic they are talking shit about it just the lgbt community if a white comedian was calling you all monkeys and niggers you all would have a fit cut it out
170,170,idk why they do solo cups stick to duos only solos are literally retarded
171,171,<user> i used to tell my friends c ’ mon bitches we ’ ll find a loophole 😆 i ’ m just a good girl with bad girl tendencies 😁
172,172,debating if i should get the ghetto mom name tattoo on the wrist 😂 😂 😂
173,173,<user> <user> maybe for the future you could post any queer couples if you want
174,174,<user> no he said it again radical islamic terrorism 🤣
175,175,they just brought that ignorant racist redneck douchecanoe back like nothing ever happened m nf x espn
176,176,jhené aiko and big sean ’ relationship is something i never want in my life that level of indecisiveness is ghetto
177,177,<user> but yeah fuck them white devils
178,178,<user> soo being a nazi is perfectly ok because i get money yikes lol
179,179,my classmates sniggered i remembered getting somewhat offended but i shrugged it off what they do not get i am making assumptions at this point is how significant it is to have a queer singer singing a queer song for queers for queer empowerment
180,180,disrespect islamic n its teachings
181,181,to all my asians y ’ all still saying the n word or are we gonna have to box
182,182,<user> mucho gusto maeve lindo nombre soy phoenix walsh un placer bonita
183,183,i love retarded people no cap
184,184,can not believe my contract got renewed another <number> months lol but that also means i am working on christmas now which is super gay
185,185,<user> <user> impossible trudeau bringing in over <number> million immigrants liberal voters by next election
186,186,zionism is the epitome of evil we must demand that the us congress ceases the funding of the atrocities committed by zionists against palestinians gazans lebanese any other muslim country or people iran will never bow to israel or saudi arabia the world will not either
187,187,my period is stopping me from being the muslim i wanted to be
188,188,<user> <user> idk where you live because gnc girls get called dykes and else and a study shows gnc females get attacked more frequently than gnc males
189,189,<user> it funny because he full of shit how do you get raped in a train station that doesnt even fucking exist at the time
190,190,<user> 🤕 i stay in the ghetto the roaches up before me
191,191,is this a fucking wind up
192,192,wait just figured out the white dude called him a nigger fuck him
193,193,<user> proud to be pro life and i am no nazi haha you spouting bs
194,194,<user> hm somehow i do not care about the opinion of someone whose only tweets about the tribute are abt the white women
195,195,<user> <user> <user> i mean they typically blame jews for the degeneracy of the modern femoid
196,196,boycottshehnaazkishaadi come on gays make a trend
197,197,<user> well you killed a grammar nazi with that reply for sure
198,198,<user> well like they are lesbians for a reason lmao
199,199,<user> <user> you are right it does not have to todd phillips can make the hangover <number> and have a white guy do a ching chong wing wong impersonation if he wants and we all have the right to say it fuckin sucks what a world
200,200,<user> <user> is your ultimate solution leading up to a final one nazis gonna nazi
201,201,<user> <user> <user> <user> <user> said the kneelers were sobs regardless of color were not there some white kneelers too omar district in minnesota majority muslim is the us number one district for isis recruits see where this is going called ms <number> animals not immigrants ms <number> who butcher people
202,202,<user> yes because immigrants are having rallies with guns
203,203,<user> <user> it not homogeneous it just that asian immigrants are not as vocal visible
204,204,who the best lesbian character of all time and why did you choose lexa
205,205,<user> i don ’ t mean the arabs to bring them together but you meant people we know a lot
206,206,that nigga kawhi is nice bruh
207,207,the flash must be muslim the way he fast
208,208,if you are an immigrant is there more incentive to come to the us illegally than legally
209,209,there ’ no place like home cause home is where the bad bitch lives aka me
210,210,<user> <user> who cares about us are we standing alone in this world or will survive by moslem alone
211,211,when my big unc come back im snitchin tired of this retarded ass boi 🤦 🏽 ‍ ♀️
212,212,<user> <user> the prophet muhammad saw says if you are full and your neighbour is sleeping hungry you are not a muslim
213,213,why are these negros outside trying to sell water when it ’ <number> degrees outside
214,214,muslim moots we have like <number> days more before ramadhan time really fly so fast
215,215,happy birthday rin my funky little lesbian
216,216,love the idea that feminism has corrupted women into hating the thought of being a housewife when like half the dykes i know can not shut up about one day living on a farm with their gf
217,217,<user> the majority of tg women are prettier than cis women these acts of violence against tg women has got to stop
218,218,<user> <user> mate i have never had much luck finding faggots on a night out
219,219,<user> how about rape incest and unviable fetus not the women fault
220,220,my sister got to my city <number> weeks ago and already found a man that calls her everyday and buys her gifts virgo women are sick
221,221,i am a dyke i am a whore i am me ❤️
222,222,yea im def a dyke cause pretty boys r so ugly to me n also all the rest of them
223,223,i respect any nigga getting to it idc how you make your money my gee just feed them babies
224,224,<user> brown immigrants will be blamed
225,225,<user> <user> he an asshole he blocked me once for simply congratulating him on his promotion to top ranking white house nazi after bannon got canned
226,226,<user> if white privilege exists then why do not we have to use the w word for wigger
227,227,im really a pretty bitch
228,228,i like how the left portrays the right as rabid neo nazis but if you show them a pic of a negev in a bikini things get “ wild ”
229,229,<user> his assumption that women turn dyke because they tired of ole dude is just like wtf maybe shes just messy and also queer why cant all these things be true and why is this titled her evils like what
230,230,<user> <user> at this point i think you ’ re just looking for an excuse to look at more gay porn 😝
231,231,running from his bitch he gon come when i call
232,232,<user> she had no green card was an illegal alien
233,233,mom come pick me up white boys are punching holes in the walls
234,234,<user> kashmir is indian the ones who occupied were the muslims
235,235,<user> well fuck you too hoe
236,236,im such a slut for hot weather
237,237,<user> do you see many immigrants wearing sandals flip flops in the snow like we do here
238,238,what medic is a dilf a feral scientist a brick shithouse a magnificent bastard father of <number> doves what medic is not a nazi
239,239,<user> it wiuld be poetic justice for a woman of colour to take this nazi monster down what say you <user>
240,240,<user> <user> it ’ not a problem because most illegal immigrants are coming from mexico so yeah
241,241,<user> and isnt it true that halal requires only a muslim can slaughter the animal
242,242,<user> we are all byeongkwan bitch
243,243,<user> girl yes lmfao people get on my nerves i know yo ass ready to use that ghetto gif
244,244,<user> <number> of russia still opposes gay rights homophobes defeated nazis 😉
245,245,i ’ m protected by these ghetto angels
246,246,<user> those people who are simply seeking a better life are responsible for making life of the people of host country hell most muslim illegal immigrants are responsible for law and order situation and terrorism <user> is doing a brilliant job
247,247,keenly creator confront warlock dyke
248,248,<user> i am one slutty milf and i want to invite you into my taboo home life dm me andy
249,249,<user> <user> <user> she states in the video she was raped at the very start if i recall
250,250,y ’ all ghetto for still watching the nfl
251,251,sana bol i love you sid i hate you uska opposite sidharth sneaky shukla sidnaazforever <user> <user>
252,252,<user> lmao stop pretending you like jews us jews are too smart to fall for your dumb democratic bs you are not fooling anyone
253,253,<user> iron cross isnt nazi but who cares anymore right
254,254,<user> as if only eating pussy is what makes someone a lesbian
255,255,<user> ya lil bitch it too late for sum mf milk n cookies faggot 🤣 nigga was a real fool
256,256,mustard on the beat hoe
257,257,<user> there ’ different type of arabs
258,258,okay but realistically speaking i am way better at dealing with heat than the cold arabs be like
259,259,i be minding my business y ’ all hoes are weird
260,260,<user> <user> lol no iits not i ’ ll come game chat and talk retard
261,261,blocked that nigga i do not need my morning ruined
262,262,islam makes everything clearer there is no ambiguity in the teaching of islam
263,263,stop being lazy and write some real jokes instead of just saying paging doctor faggot lol he said a slur therefore its funny
264,264,<user> <user> <user> he is a fucking nutter is <user>
265,265,<user> <user> <user> <user> feminism has toxic aspect yes and you are allowed to oppose it but on your fight against it do not ever try to justify rape ever we are fighting against women being bullies so what has rape got to with this ngoba we get raped cause we have vaginas
266,266,<user> <user> this dude josh a racist 🤣 not only white ppl can be racist clown
267,267,every time i said i am fat asl ppl always looking at me like i am retard or something
268,268,<user> <user> calling on someone to make a tarantino deepfake where coldplay fuck the shit out of some nazis
269,269,<user> <user> but why a hindu name aren ’ t muslims names normal to be used in a movie
270,270,if my momma okay with wtf i do mind yo business bitch 😬
271,271,ppl in this town strive to act ghetto bitch if u don ’ t go back to ur <number> million house on top of haven
272,272,i ’ ll be glad when we make it out the ghetto 🥴 😂
273,273,on my life yu bitches are not my friends 💯
274,274,<user> <user> bro his tits are nice no homo
275,275,<user> i ’ m confused do you support free college lowering the retirement age or banning women from working outside the home
276,276,<user> <user> <user> lol i am far from a white supremacist and an islamaphobe i am anti religion and you can not argue against science oh wait you do not believe in science because your religion just like christianity or any other religion is garbage
277,277,hoes that eat loudly will be yeeted loudly
278,278,you all still be cuffing the hoes tho so
279,279,<user> <user> merkel too also pro dae sh refugees 🐫 🐫
280,280,<user> that isnt german you retard thats french
281,281,<user> <user> nasser is the dindu nuffin of cg lol
282,282,<user> <user> yeah make the women take the stairs c
283,283,lmfao this aka thing is so funny who tf do you all think you all are ndingayoyithatha eyam imali
284,284,women lie to kick it niggas lie to hit 💯
285,285,watching crazy rich asians instead of raw mwah 💋
286,286,zac galifianakis is a fucking trip lmao
287,287,<user> you missed out the gay son daughter 😝
288,288,all my relationships end cuz i ’ m not no weak ass bitch rmaoo
289,289,<user> <user> really soubry is an affront to all nazi ’ they ’ d be pissed to be linked to that traitorous media whore
290,290,idk why people think they went off when they say “ go back to palestine ” that ’ ltrly the goal y ’ all kno what a refugee is
291,291,id2020 is also jabbing refugees with its microchip vaccinations through two inaugural pilot programs known as irespond and everest
292,292,<user> all <number> muslim countries in the world should give shelter rohingyas
293,293,the fact that <number> of ypu see my tweets andjust ignore rhem is islamophobia and homophobia
294,294,i do not got hoes i am the hoe
295,295,<user> because white assholes assume the entire world is theirs
296,296,<user> <user> piss off nazi
297,297,<user> <user> the hk police are nazi pure and simple total shame on them the should never ever be forgiven
298,298,<user> mathuras lassi vendors family also does not have someone to look after them he was killed by muslim mob
299,299,<user> <user> if labour gets in starmer will send boats to france to bring illegal immigrants in
300,300,<user> <user> they sound like they are islamic
301,301,<user> <user> <user> lol false the holocaust was legal nationally slavery was legal until it was shown to be illegal all the while it was wrong though do not you agree that slavery is wrong objectively
302,302,also what kind of self respecting redneck woman from the south dreams of getting naked in hollywood movies
303,303,towson parking is ghetto asf
304,304,i think we should start calling racist white people niggers random
305,305,<user> everyone hate your knees
306,306,hate that the store right by my house closes at <number> how ghetto
307,307,i know the white bitch is going to jail cuz she a woman but still lmaoo good riddance hoe
308,308,<user> sorry i am not a queer and if i was it be with a negro
309,309,<user> last time i spoke to him he told me that jews are trying to take over the world
310,310,yo girl hella talkative around rich niggas
311,311,pull up blunt smoking to the weed prada niggers
312,312,<user> where ’ e jean ’ dna you raped her
313,313,<user> <user> but you have to keep quiet for the sake of diversity when white kids are targeted groomed and gang raped by mainly muslim men where your outrage for our kids
314,314,is it gay to be lesbian
315,315,who up hoes
316,316,<user> <user> lol buying an anti nazi shirt off etsy doesnt count
317,317,bot still kick ya ass nigga
318,318,<user> <user> so racism with a sprinkle of sexual harassment
319,319,wore a nipsey blue suit today only the niggers in the work place feel the energy 🏁 💙
320,320,muslim girls express how horny they are by saying they can ’ t wait to have kids 🤷 🏻 ‍ ♀ ️ 🤷 🏻 ‍ ♀ ️ 🤷 🏻 ‍ ♀ ️ 🤷 🏻 ‍ ♀ ️ 🤷 🏻 ‍ ♀ ️ 🤷 🏻 ‍ ♀ ️ 🤷 🏻 ‍ ♀ ️ 🤷 🏻 ‍ ♀ ️
321,321,if you are dating my exes stop thinking that i hate you ahah relax idc it your time to suffer toodles x
322,322,imagine pullin up ya bitch house to a nighas car outside n u look thru her window n she laid up wit dude 😳 couldn ’ t even imagine
323,323,<user> protecting illegal aliens and not men and women in blue 😡 😡
324,324,<user> <user> because muslims nice americans bad wait didnt they attack us never forget
325,325,<user> i swear lee min ho will successfully turn me gayy 😪 😪 💔 💔
326,326,system some guy retards all of a cattery cats to make a pie or two
327,327,<user> as long as it valid truthful no woman really cares i have seen mgtow men claim men are abused more than women they are raped more than women some mgtow are very kind people who have been able to find a great community behind them others are incels who hate women
328,328,consider that maybe dykes are defensive bc our whole lives we have been treated like sexualized side shows to use for fun every time we have tried to outwardly express our attraction to women
329,329,rt if your parents are not homophobes
330,330,young women of this generation be more worried about how much money he has rather than if he has the holy spirit or not
331,331,ima say it again that young ma album for the hood dykes you studs really can not relate at least you all can stop using megan and city girl songs in ya captions
332,332,<user> <user> these are the kind of immigrants we all should welcome
333,333,<user> thank you for reminding me that you are always there and giving your full support to anything love you hoe 💓
334,334,<user> <user> <user> ban the scuzzy muzzy
335,335,homegirls attention you must pay so listen close to what i say do not take this as no simple rhyme because this typa shit happens all the time what would you do if a broke nigga came by would you fuck em or would you deny
336,336,<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> anyone wanna bet how long until he starts denying the holocaust
337,337,<user> <user> <user> <user> imagine making fortnite references to insult someone i can tell ur a mad <number> year old that scams for accounts i hope ozzy gets raped by ur snobby carer
338,338,<user> swear to god the most hateful racism experienced by minorities are caused by whites and asians
339,339,<user> is big league muslim
340,340,<user> is it wrong that i d pay fairly decent money to see him being raped by a labrador 🤔 and if it is is it more wrong than <number> dead due to tory austerity 🤔
341,341,<user> he never defended nazis you are a vacant talking head
342,342,and then suddenly shes not yo hoe no mo
343,343,<user> <user> of course this assumes that you are not prejudiced against immigrants or muslims
344,344,kirishima best boy president of the respecting women club top <number> feminists of all time defender of lesbians sweet baby kirishima
345,345,<user> so was war queer to be the official terminology for it not gay when you are underway but it is queer when you are on the pier
346,346,<user> so they should get raped by their own race lol
347,347,<user> a <number> yr muslims kid while crying 😥 😥 says to no to khatna 😂 😂 😂 😂 😂 😂 😂 😂
348,348,i was born ghetto you were born a bitch nigga
349,349,<user> you ’ re gonna kill all of your old friends
350,350,prolly heard ima hoe from a hoe 😤
351,351,me literally dyke and faggot do not offend me straight white boy probably named caleb bro ur a faggot me first of all
352,352,<user> crimson peak voting for anything else would be homophobic
353,353,<user> money laundering tax evasion real estate corruption birth tourism ethnic ghettos
354,354,<user> eat my gay ass
355,355,i go down on ah dyke i go up on my price
356,356,i ’ m deleting twitter for a couple days too much ghetto shit follow to my close friends ❤ ️
357,357,<user> <user> if they are so there are aprox <number> billion muslim on planet earth books me hi nazar aate phr
358,358,<user> they don ’ t care about americans they only care about illegal immigrants
359,359,<user> your party blames immigrants which is a distraction from fools like you and paedo elites who poison the environment whopper
360,360,<user> i look gay
361,361,females be tryna “ i hate you ” into their way into some dick 😭
362,362,<user> god i fucking hate you
363,363,so apparently tornadoes on the isle of white is the wrong answer erm what aqageography
364,364,i ain t got no type nigga like a dyke nigga ion like niggas these shells bigger than shark teeth take a chunk out it ll bite niggas
365,365,<user> other wise all the immigrants would have been banned finally 🇧 🇩 took advantage
366,366,<user> lets go work out there with the white bitches
367,367,<user> i jus don ’ t think it should be in a kid show 🤷 🏾 ‍ ♂ ️ ian homophobic but i ’ d cancel it too
368,368,<user> yes its right kashmiri muslims who raped pandit women killed them looted them took their land and homes have to suffer more <number> years pandits have suffered <number> months at least they should taste the fruit of their deeds eat stones what you were throwing at forces fati na
369,369,the most ghetto shit i did was post my relationship status and a couples picture <number> years ago on facebook
370,370,jt ghetto fine
371,371,<user> brazil did not break our laws and give cover to illegal aliens
372,372,starting to get tired of niggas
373,373,<user> come here legally and you will not get called an illegal alien ¯ ツ ¯
374,374,<user> keep i mind many many illegal immigrants have connections somehow to illegal tags all with pa design
375,375,latinamerican fans muslim fans 🤝 fighting kexols
376,376,<user> <user> <user> u can make up anything to fit your argument only a dummy thinks a victim getting a settlement for being raped is selling herself remy shot a woman so of course she sides with the rapists and not the victim ghetto mentality
377,377,<user> yes because it is and i sound so broken bitch when did i have feelings
378,378,i love how south african women go so hard for each other because nobody especially cishet black men is gonna back us like us
379,379,<user> i hate you toddler
380,380,<user> that exactly what a nazi would say
381,381,<user> they are ready to rape her themselves
382,382,<user> marry my cousin she also needs citizenship two undocumented immigrants equal a citizen it is basic math
383,383,more like lil thump because that shit seriously hurt my ears if you took the time to listen you d know you are a fucking queer
384,384,tonight we all gunna be in the ghetto 🤷 🏽 ‍ ♂ ️ 💥 💥 rah ta ta ta
385,385,<user> <user> <user> another pc feminazi type
386,386,<user> <user> <user> <user> <user> he is not white trash he is an elderly sick man who once worked <number> hour weeks to send meghan to private schools and trips to europe
387,387,<user> <user> was gon insult but its not my field white system in south africa has destroyed the black mind
388,388,i was raped by a total of <number> men according to the woman who ran the whole operation
389,389,i think i need me a walk on the bitch at night 😩
390,390,bitch i am really retarded 🤷 🏾 ‍ ♂️
391,391,<user> <user> white zionist monopoly capital is the master of all opposition parties who are in parliament excluded <user> white zionist monopoly capital is the master of all saunoin excluded <user> and this wzmc fake sa media excluded <user> and <user>
392,392,<user> want to do more than spank that white ass
