,ID,Tweet
75,75,you niggers need to calm down
76,76,some girls going around exposing ppl aib beh kene sikit nk ching chong lebih haha
77,77,<user> gemini as a whole here ’ a msg i hate you
78,78,found a dairy today from when i was like <number> and id written a story in it the story was ben met candy she was one good looking girl and i think that maybe when i started being a secret unknowing faggot
79,79,<user> i hate you 😂 💀 💀 💀 💀 😭 😭 😭
80,80,<user> dude wtf you put towel head over me
81,81,if i see one more of you niggers say it cocktober
82,82,asian men are weak and fragile and i hate you
83,83,<user> supporting terrorists wont get you anywhere so stop playing victim muzzie game
84,84,did these niggers evo ko and ola join forex
85,85,<user> <user> yes so moral of story is never make the moderate muzzie posterboy for hindus he will b as much a empty vessel as any other
86,86,a lot of nigger babies have been born in the past <number> years and i have not seen one pic in the infamous kente cloth tf is going on
87,87,that not a compliment a compliment is you are sexy you turn me on not not one look at you and i know i am queer
88,88,any black man who can make disgusting comments about dark skin women is a black man i will stay away from you niggers are mad and quite creepy
89,89,silver medicine in my pants skrt this nigger ass clap
90,90,<user> <user> so how do you feel about camel jockey and those terms
91,91,<user> <user> another pakistani jihadi hiding behind a fake name
92,92,now i am angry took out on this nigger while it his first day at work <sad>
93,93,video is about the muslim islamic invasion of europe that is happening now this nation must have a constitution change to ban muslim islam kamala harris on the campaign trail has said that sharia law is superior to our constitutional law and must prevail this
94,94,<user> they need ching chong to climax 🤣
95,95,<user> <user> biggest coward chinaman satanist lee hsien loong criminals had audible talks past few years it started in <number> he got his criminals to loiter at my 1 9 8 0 address they gossiped false information around <number> <number> and <number> marsiling lane singapore
96,96,lol we just watched an art thing and i said i loved the japanese artist and my dad said did ching chong chinaman draw it <happy> love that
97,97,if i followed you and you did not follow back fuck you i got suspended if you did not know faggots
98,98,please revive i can not guarantee your guy watch out here doing space shit whilst i am making twitter bots who nut niggers
99,99,my baby blunt smoking bitch fuck with us suckin this niggers
100,100,<user> <user> i hate you so fckin much 😩 🤮
101,101,jews still live as in the o.t. cultish self serving warring and against criticism b cos they have developed a culture of pharasitic entitlements they are not enlightened they still sacrifice animals with all their posturing they still reject god
102,102,<user> marrying a white devil just did not change your color and you will still be black when she divorces 🤷 🏽 ‍ ♀️
103,103,<user> or worse that dykes from livingston because he is a different option 🙈
104,104,plot twist this niggers been alive the whole time 🤨
105,105,<user> im sorry but muslims disgust me at this point ngl
106,106,<user> <user> <user> atleast ur country is secular pakistan is a muslim country nd they produces terrorists
107,107,this nigger just saved the uk
108,108,i fucking hate chicago
109,109,<user> how many zionist jews die
110,110,with all of the new followers i just want to remind you that all nazis should die 💜
111,111,but i am just not even entertaining stupid nigger logic anymore today lmaoo
112,112,my bf hit me but it ok he hits like a faggot real
113,113,<user> that ching chong nigga sound good with that gdjskscwdiswigshsbgdvce
114,114,where is the bag of money nigger where is the bag of money
115,115,<user> <user> 🤔 good luck with that considering its not your place to tell us what to do with our country or our money why bother with education because once you camel jockey have it your way they will not need it human right we will wake them up before you 😘
116,116,<user> this is the sickness that islamist govt infiltration brings to canada letmaxspeak
117,117,<user> pakistanis are some real a holes they want their country to be an islamist jihadi country but expect other non muslim countries to be secular so there will be a hope of turning that other country into an islamist one by the way india is secular and beyond ur comprehension
118,118,unpopular opinion the nazis were probably the best cult ever
119,119,lofuckenl im not fucken with these niggers today ‼️ 😒
120,120,sometimes you wanna hit the girl you like up but then you remember so many niggers already doing that then you just be like hell naah 🙁
121,121,if you ’ re a grown fucking adult asking your parents for money you ’ re a shitty human being and i hate your guts
122,122,<user> tell the jihadi john to stop yapping abhijit iyer mitra countered his verbal heckling perfectly and showed him his aukaat
123,123,some fatass chubby kicked me out of a party <number> being a faggot apparently
124,124,i hope i die cause i am white blacklivesmatter
125,125,<user> ching chong
126,126,yeah they should have used kfc bombs to disperse all the nigger chimpouts recently brah <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> pepe makes a run on baltimore in his ju <number> n nigger buster
127,127,<user> get rid of illegal aliens send them back home ❤ ❤ ❤
128,128,<user> <user> <user> <user> <user> congrats to blues i can appreciate their fans not complete faggots like calgary
129,129,<user> bernardo is just a white honky
130,130,the way i fucking hate my school
131,131,i do not need time to forget you but i just need time to hate you
132,132,people undergo the level of degradation that lee ermey dishes out just to be on tv they do not get called faggot or nigger so i guess that makes it ok
133,133,<user> hussein obama wasn t interested in biden or ukraine he was busy importing almost a million african fellow moslems not refugees into the us to spread islam we now have dearborn mn omar talib and others thanks hussein
134,134,<user> <user> you can also decide not to like the niggeress too 🤷 🏽 ‍ ♀️
135,135,fuck them white kids
136,136,white devils like it i am drinking coffee brought to me by white devils sidekicks
137,137,<user> <user> <user> i d kill all the niggers aii lmao good luck with that
138,138,<user> interesting analogy the new world order globalists are jews trying to create hell on earth communism pedophilia homosexuality to bring forth their messiah mother goose of all fables now they label her as a successor of christ will they kill her like they killed christ
139,139,<user> he has worms them niggas nasty
140,140,<user> <user> check out the hook nose on flake
141,141,y ’ all niggas is hoes
142,142,ching chong vibration
143,143,maltese people have shit skin this is so sad <number>
144,144,listen lady kill yourself
145,145,white hennessy you know fuck this nigger slammin
146,146,part of my job is dealing with wichita most retarded people
147,147,black man locked up and y ’ all can tell but bring up them fuckin immigrants we do not care
148,148,i don ’ t hate muslims i hate those who pelt st0nes on our police and armed forces and consider us as kafirs
149,149,i jus want tha dead presidents 💸 a bitch can wait
150,150,cold sweatin stash in her throat this nigger purple sprite
